id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
8601775,34603683,infostrada,4868492.0,-1.0,SIGUENI,Hicham,91445,Morocco,139,Morocco,16.0,8:27.82,507820.0,662399,3000m Steeplechase - Men,3000m Steeplechase - Men,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,146,3000m Steeplechase - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8601834,40362923,infostrada,14368239.0,-1.0,DOMÍNGUEZ,María Cecilia,98562,Argentina,9,Argentina,87.0,34:16.1,2056100.0,645834,10km Freestyle - Women,10km Freestyle - Women,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,895628,10km Style libre - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8601980,34543162,infostrada,4852117.0,-1.0,GRILLO,Emiliano,92217,Argentina,9,Argentina,8.0,-7,-7000.0,535443,Individual - Men,Individual - Men,Senior,29990,186,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,48,Golf,Golf,38,Golf,81,Golf,341,Golf Individuel - Hommes,Hommes,Individuel,1,1,1,0,0,27,Fédération Française de Golf,GOLF,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8602172,52678256,infostrada,4926622.0,-1.0,SUM,Eunice Jepkoech,95235,Kenya,120,Kenya,34.0,2:03.00,123000.0,558702,800m - Women,800m - Women,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,6586,800m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8602440,34512778,infostrada,4850610.0,-1.0,BEVAN,Brinn,94067,Great Britain,82,Great Britain,31.0,14.333,14333.0,543510,Rings - Men,Rings - Men,Senior,32737,488,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,618,Anneaux - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
8602518,34554749,infostrada,4730297.0,-1.0,CASTROVIEJO,Jonathan,95650,Spain,69,Spain,4.0,1:13:21.50,4401500.0,537719,Individual time trial - Men,Individual time trial - Men,Senior,26519,1203,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,37,Cyclisme - Route,Cycling - Road,23,Route,49,Course contre la montre,2,Contre la montre - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8602615,34622991,infostrada,4712722.0,-1.0,CHEKWEL,Juliet,91575,Uganda,229,Uganda,20.0,15:29.07,929070.0,639442,5000m - Women,5000m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,11,Fond,6618,5000m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8603011,402864054,infostrada,,,,,162957,Bertolasi/Patelli,113,Italy,11.0,7:24.51,444510.0,662409,Pair - Women,Pair - Women,Senior,29998,315,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,15,Aviron,Rowing,8,Aviron,25,Aviron,6522,Deux sans barreur - Femmes,Femmes,Equipe,0,1,1,0,0,79,Fédération Française d'Aviron,AVIRON,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8603359,34513517,infostrada,4716454.0,-1.0,KOCHETKOV,Pavel,105589,Russia,286,Russia,38.0,6:22:23,22943000.0,529266,Road race - Men,Road race - Men,Senior,26519,1203,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,1,Course sur route - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8604102,52799174,infostrada,5038836.0,-1.0,EVGLEVSKI,Sergei,96380,Australia,13,Australia,17.0,572,572000.0,556519,25m Rapid Fire Pistol - Men,25m Rapid Fire Pistol - Men,Senior,35894,444,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,66,Tir,Shooting,137,Pistolet,217,25 mètres,224,25m Pistolet tir rapide - Hommes,Hommes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8604391,34497086,infostrada,4848295.0,-1.0,CORDES,Kevin,95184,United States,233,United States,4.0,59.22,59220.0,537734,100m Breaststroke - Men,100m Breaststroke - Men,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,177,100m Brasse - Hommes,Hommes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8604565,52807728,infostrada,4786976.0,-1.0,EIGEL,Pavel,194741,ROC,387,Russian Olympic Committee,18.0,119.60,119600.0,555428,C1 - Men,C1 - Men,Senior,35908,359,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,56,Canoë-Kayak - Slalom,Canoe/Kayak - Slalom,398,Canoë,42,Slalom,595,C1 - Hommes,Hommes,Individuel,1,1,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8604776,40453537,infostrada,4990892.0,-1.0,RYDING,Dave,92591,Great Britain,82,Great Britain,9.0,1:40.16,100160.0,645832,Slalom - Men,Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,461,Slalom - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8089340,709662320,infostrada,9329816.0,-1.0,NURILLAEV,Sardor,14612,Uzbekistan,234,Uzbekistan,17.0,,,609328,66kg - Men,66kg - Men,Senior,35887,432,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,61,Judo,Judo,68,Judo,112,Judo,483,66kg - Hommes,Hommes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8568308,34638058,infostrada,4738709.0,10608.0,BELAUD,Valentin,90507,France,75,France,20.0,1420,1420000.0,527660,Individual - Men,Individual - Men,Senior,29889,320,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,16,Pentathlon moderne,Modern Pentathlon,97,Pentathlon moderne,161,Pentathlon moderne,217,Individuel - Hommes,Hommes,Individuel,1,1,1,0,1,49,Fédération Française de Pentathlon Moderne,PENTATHLON MODERNE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8568366,34495538,infostrada,4726443.0,-1.0,LI,Guangyuan,91428,China,46,China,6.0,1:55.89,115890.0,526569,200m Backstroke - Men,200m Backstroke - Men,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,471,200m Dos - Hommes,Hommes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8568852,34495871,infostrada,4788598.0,-1.0,PARK,Jin-Young,92558,Republic of Korea,123,Korea,21.0,2:09.99,129990.0,526568,200m Butterfly - Women,200m Butterfly - Women,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6604,200m Papillon - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8569186,600687486,infostrada,,,,,93993,New Zealand,170,New Zealand,6.0,,,437389,Team - Men,Team - Men,Senior,38093,5726,Olympic Games,1,JO été,2020,2021-07-21,2021-08-08,785,Tokyo,59,Japan,49,Football,Football,36,Football,77,Football,280,Football Equipes H,Hommes,Equipe,0,1,1,0,0,24,Fédération Française de Football,FOOTBALL,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8569259,40327714,infostrada,4938476.0,-1.0,ROBNIK,Tina,96892,Slovenia,210,Slovenia,,,,549997,Giant Slalom - Women,Giant Slalom - Women,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,6790,Slalom géant - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8663745,40481189,infostrada,4879399.0,-1.0,KISLINGER,Sebastian,91417,Austria,14,Austria,11.0,,,570521,Parallel Giant Slalom - Men,Parallel Giant Slalom - Men,Senior,33830,93,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,889427,Slalom géant parallèle - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8569521,403350449,infostrada,,,,,6067,Germany,87,Germany,13.0,3:25.28,205280.0,549219,2-Man Competition - Women,2-Man Competition - Women,Senior,33822,447,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,30,Bobsleigh,Bobsleigh,117,Bobsleigh,322,Bobsleigh,26546,2-Man Competition - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8569556,34589627,infostrada,4927969.0,-1.0,LUIK,Liina,92083,Estonia,70,Estonia,,,,526074,Marathon - Women,Marathon - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,14,Marathon,6617,Marathon - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8569981,34603431,infostrada,4744356.0,-1.0,MENG,Suping,92887,China,46,China,1.0,307,307000.0,526561,+75kg - Women,+75kg - Women,Senior,29921,438,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,29,Haltérophilie,Weightlifting,45,Haltérophilie,89,Total Olympique,889395,+75kg - Femmes,Femmes,Individuel,1,0,1,0,1,3,Fédération Française d'Haltérophilie-musculation,HALTEROPHILIE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8570001,52685772,infostrada,4957808.0,-1.0,TJON EN FA,Jair,93778,Suriname,208,Suriname,13.0,,,555431,Sprint - Men,Sprint - Men,Senior,35902,337,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,13,Cyclisme - Piste,Cycling - Track,22,Piste,48,Sprint,263,Sprint individuel - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8570187,709662733,infostrada,8977180.0,-1.0,HAMEDI,Tareg Ali,13572,Saudi Arabia,124,Saudi Arabia,2.0,,,423484,+75kg Kumite - Men,+75kg Kumite - Men,Senior,35899,3284,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,109,Karate,Karate,392,Kumité,378,Kumité,27551,+75kg Kumite - Hommes,Hommes,Individuel,1,0,1,0,0,37,Fédération Française de Karaté et disciplines associées,KARATE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8570349,40312951,infostrada,4920500.0,-1.0,POJE,Urška,91444,Slovenia,210,Slovenia,75.0,24:52.8,1492800.0,666512,7.5km Sprint - Women,7.5km Sprint - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6803,Sprint 7.5km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8570471,40327900,infostrada,4939771.0,-1.0,VAN BEEK,Lotte,93590,Netherlands,161,Netherlands,4.0,1:55.27,115270.0,550002,1500m - Women,1500m - Women,Senior,33816,1,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,40,Patinage de vitesse - Longue Piste,Speed Skating,401,Patinage de vitesse sur glace grande piste,289,Longue piste,27810,1500m - Femmes,Femmes,Individuel,1,1,0,0,0,54,Fédération française de roller et skateboard,ROLLER ET SKATEBOARD,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8570516,52843236,infostrada,4703000.0,-1.0,WHITEHEAD,Emily,92756,Australia,13,Australia,44.0,52.298,52298.0,561058,Individual All-Around - Women,Individual All-Around - Women,Senior,35911,488,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,6540,Concours général - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
8571417,34495643,infostrada,4825884.0,-1.0,HEEMSKERK,Femke,95179,Netherlands,161,Netherlands,20.0,54.63,54630.0,537735,100m Freestyle - Women,100m Freestyle - Women,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6635,100m Nage libre - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8571490,709662738,infostrada,517440.0,-1.0,OZCELIK,Serap,10116,Türkiye,226,Turkey,7.0,,,612251,-55kg Kumite - Women,-55kg Kumite - Women,Senior,35899,3284,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,109,Karate,Karate,392,Kumité,378,Kumité,6486,-55kg Kumite - Femmes,Femmes,Individuel,1,0,1,0,0,37,Fédération Française de Karaté et disciplines associées,KARATE,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8571738,704861432,infostrada,645528.0,-1.0,GUTIERREZ MACEDO,Saul,10091,Mexico,144,Mexico,11.0,,,606995,Featherweight 58-68kg - Men,Featherweight 58-68kg - Men,Senior,32735,202,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,32,Taekwondo,Taekwondo,129,Taekwondo,203,Combat,232,68kg - Hommes - JO,Hommes,Individuel,1,1,1,0,0,64,Fédération Française de Taekwondo et Disciplines Associées,TAEKWONDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8571808,34513196,infostrada,4903079.0,20173.0,COMBOT,Sébastien,91449,France,75,France,8.0,92.55,92550.0,528007,K1 - Men,K1 - Men,Senior,28999,359,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,56,Canoë-Kayak - Slalom,Canoe/Kayak - Slalom,397,Kayak,406,Slalom,279,K1 - Hommes,Hommes,Individuel,1,1,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8572603,34589902,infostrada,4676226.0,-1.0,MINKOUMBA,David,96964,Cameroon,49,Cameroon,16.0,305,305000.0,662406,94kg - Men,94kg - Men,Senior,29921,438,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,29,Haltérophilie,Weightlifting,45,Haltérophilie,89,Total Olympique,68,94kg - Hommes,Hommes,Individuel,1,0,1,0,1,3,Fédération Française d'Haltérophilie-musculation,HALTEROPHILIE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8572639,40371962,infostrada,8857860.0,-1.0,BREITFUSS,Simon,95293,Bolivia,31,Bolivia,45.0,1:31.69,91690.0,549996,Super G - Men,Super G - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,26,Super G - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8573324,34571235,infostrada,4827310.0,-1.0,FLORES,Brenda,93121,Mexico,144,Mexico,32.0,32:39.08,1959080.0,662396,10000m - Women,10000m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,11,Fond,6616,10000m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8573499,709661651,infostrada,3329640.0,-1.0,GU,Hong,10228,China,46,China,2.0,,,418777,Welterweight - Women,Welterweight - Women,Senior,35882,70,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,1260,Poids welter - Femmes (64kg),Femmes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8573554,34543160,infostrada,4819180.0,-1.0,GÓMEZ,Fabián,92217,Argentina,9,Argentina,15.0,-5,-5000.0,535443,Individual - Men,Individual - Men,Senior,29990,186,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,48,Golf,Golf,38,Golf,81,Golf,341,Golf Individuel - Hommes,Hommes,Individuel,1,1,1,0,0,27,Fédération Française de Golf,GOLF,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8573754,52685317,infostrada,4929320.0,-1.0,STENSILS,Linnea,92332,Sweden,211,Sweden,5.0,1:53.600,113600.0,555430,K1 500m - Women,K1 500m - Women,Senior,35907,356,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,54,Canoë-Kayak - Course en ligne,Canoe/Kayak - Flatwater,397,Kayak,403,Course en ligne,6580,K1 500m - Femmes,Femmes,Individuel,1,1,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8573811,52981926,infostrada,4898221.0,-1.0,SCHUBERT,Jakob,95119,Austria,14,Austria,3.0,35,35000.0,645900,Combined (B+L+S) - Men,Combined (B+L+S) - Men,Senior,35915,3286,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,116,Escalade,Sport Climbing,72,Escalade,134,Combiné,5460,Épreuves combinées (B+D+V) - Hommes,Hommes,Individuel,1,0,1,0,0,40,Fédération française de la Montagne et de l'Escalade,MONTAGNE ET ESCALADE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8574392,52687207,infostrada,4749977.0,-1.0,WILIMOVSKY,Jordan,102117,United States,233,United States,10.0,1:51:40.2,6700200.0,645891,10km - Men,10km - Men,Senior,35966,2353,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,114,Nage en eau libre,Marathon Swimming,83,Eau libre,148,Eau libre,3390,10km - Hommes,Hommes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8574587,709661689,infostrada,405885.0,-1.0,IRVINE,Brendan,8807,Ireland,288,Ireland,17.0,,,421964,Flyweight - Men,Flyweight - Men,Senior,35882,70,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,42,Poids mouche - Hommes (51kg) OG,Hommes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8574877,34623303,infostrada,4840324.0,-1.0,WILLIS,Nicholas,95176,New Zealand,170,New Zealand,3.0,3:50.24,230240.0,639437,1500m - Men,1500m - Men,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,8,1500m - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8574885,34489286,infostrada,4805904.0,-1.0,ALRASHIDI,Abdullah,95268,Independent Olympic Athlete,105,Independent Olympic Participant,3.0,16,16000.0,526070,Skeet - Men,Skeet - Men,Senior,29865,444,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,66,Tir,Shooting,275,Plateau,219,Skeet olympique,509,Skeet - Hommes,Hommes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8575193,704823490,infostrada,525097.0,-1.0,YUN,Jun-Sik,15325,Republic of Korea,123,Korea,17.0,,,405112,57kg - Men,57kg - Men,Senior,20763,491,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,8,Lutte libre,Wrestling - Freestyle,262,Lutte,130,Lutte libre,693,57kg LL- Hommes,Hommes,Individuel,1,1,1,0,0,42,Fédération Française de Lutte,LUTTE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8575536,704844165,infostrada,238381.0,-1.0,KOZACZUK,Malgorzata,8825,Poland,180,Poland,16.0,,,606994,Individual Sabre - Women,Individual Sabre - Women,Senior,20762,81,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,33,Escrime,Fencing,35,Sabre,68,Sabre,6547,Individuel Sabre - Femmes,Femmes,Individuel,1,1,1,0,0,82,Fédération Française d'Escrime,ESCRIME,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
8576313,704845652,infostrada,1204360.0,-1.0,RODRIGUEZ,Misael,15952,Mexico,144,Mexico,3.0,,,403944,Middleweight - Men,Middleweight - Men,Senior,32732,70,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,482,"Poids moyen - Hommes (72,5kg)",Hommes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8576695,704844480,infostrada,306458.0,-1.0,NAM,Hyunhee,15947,Republic of Korea,123,Korea,17.0,,,399933,Individual Foil - Women,Individual Foil - Women,Senior,20762,81,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,33,Escrime,Fencing,34,Fleuret,67,Fleuret,6503,Individuel Fleuret - Femmes,Femmes,Individuel,1,1,1,0,0,82,Fédération Française d'Escrime,ESCRIME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8576986,52810197,infostrada,9157740.0,-1.0,WILLIAMS,Brodie,95254,Great Britain,82,Great Britain,15.0,1:57.73,117730.0,549685,200m Backstroke - Men,200m Backstroke - Men,Senior,33971,301,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,471,200m Dos - Hommes,Hommes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8577017,52860819,infostrada,4672870.0,-1.0,DEAN,Anthony,98010,Australia,13,Australia,22.0,,,555422,Individual - Men,Individual - Men,Senior,35917,250,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,17,Cyclisme - BMX,BMX,25,BMX race,46,BMX race,631,BMX Race - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8577184,40451339,infostrada,4892352.0,-1.0,VLHOVÁ,Petra,92115,Slovakia,209,Slovakia,5.0,2:22.99,142990.0,549217,Alpine Combined - Women,Alpine Combined - Women,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,895537,Combiné alpin - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
8577215,404369523,infostrada,,,,,91750,Germany,87,Germany,9.0,12.0,12000.0,567354,Team - Open,Team - Open,Senior,35904,347,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,38,Equitation - Saut d'obstacles,Equestrian - Jumping,30,Saut d'obstacles,354,Saut d'obstacles,6676,Par équipes CSO - Open,Open,Equipe,0,1,1,0,0,76,Fédération française d'Equitation,EQUITATION,2024-06-07 14:48:22.793,2025-03-25 02:01:04.790
