id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
6182021,40405289,infostrada,4827978.0,-1.0,JANSRUD,Kjetil,91509,Norway,168,Norway,,,,549218,Giant Slalom - Men,Giant Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,310,Slalom géant - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6174311,40323109,infostrada,4669729.0,-1.0,FEMLING,Peppe,91473,Sweden,211,Sweden,32.0,24:52.2,1492200.0,553792,10km Sprint - Men,10km Sprint - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,531,Sprint 10km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6174317,40337966,infostrada,3341622.0,-1.0,LIN,Xiaojun,92039,Republic of Korea,123,Korea,4.0,1:33.312,93312.0,553939,1000m - Men,1000m - Men,Senior,33831,220,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,21,Patinage de vitesse - Short Track,Short Track,400,Patinage de vitesse sur glace courte piste,288,Short track,258,1000m - Hommes,Hommes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6166342,40337085,infostrada,4686907.0,-1.0,HIRSCHER,Marcel,92026,Austria,14,Austria,1.0,2:06.52,126520.0,549995,Alpine Combined - Men,Alpine Combined - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,24,Combiné alpin - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6178305,40357468,infostrada,4736248.0,-1.0,MERKUSHYNA,Anastasiya,90491,Ukraine,230,Ukraine,70.0,48:42.0,2922000.0,570516,15km Individual - Women,15km Individual - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6809,Individuel 15km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6154879,40330998,infostrada,4731563.0,-1.0,GUZIK,Grzegorz,94444,Poland,180,Poland,56.0,39:07.3,2347300.0,666511,12.5km Pursuit - Men,12.5km Pursuit - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,532,Poursuite 12.5km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6158200,40379143,infostrada,4752910.0,-1.0,ŠIMENC,Miha,91525,Slovenia,210,Slovenia,84.0,39:16.9,2356900.0,553934,15km Freestyle - Men,15km Freestyle - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,110,15km Style libre - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6167268,40312957,infostrada,4969136.0,-1.0,MAEDA,Sari,94485,Japan,118,Japan,49.0,23:21.5,1401500.0,666512,7.5km Sprint - Women,7.5km Sprint - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6803,Sprint 7.5km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6184011,40365064,infostrada,4844548.0,-1.0,NIKITINA,Liubov,170773,Olympic Athlete from Russia,311,Olympic Athlete from Russia,7.0,80.01,80010.0,560610,Aerials - Women,Aerials - Women,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,894987,Saut acrobatique - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6162295,40384547,infostrada,4688608.0,21199.0,FOURCADE,Martin,95788,France,75,France,1.0,35:47.3,2147300.0,645830,15km Mass Start - Men,15km Mass Start - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,406,Mass Start 15km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6171467,403349966,infostrada,,,,,94661,Austria,14,Austria,4.0,978.4,978400.0,644104,Team - Large Hill - Men,Team - Large Hill - Men,Senior,33824,207,Olympic Games,2,JO Hiver,2018,2018-02-08,2018-02-25,1088,Pyeongchang,162,Korea,50,Saut à ski,Ski Jumping,106,Saut à ski,256,Saut à ski,889555,Par équipes - Grand Tremplin - Hommes,Hommes,Equipe,0,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6171543,40379075,infostrada,4979582.0,-1.0,TIERNEY,Meghan,92538,United States,233,United States,17.0,,,645844,Snowboard Cross - Women,Snowboard Cross - Women,Senior,33830,93,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,6651,Snowboard Cross - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6163345,40369119,infostrada,4883805.0,-1.0,VARABEI,Maksim,91776,Belarus,29,Belarus,39.0,52:01.3,3121300.0,553793,20km Individual - Men,20km Individual - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,247,Individuel 20km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6191065,40292944,infostrada,4819013.0,-1.0,CHOI,Jae-Woo,96836,Republic of Korea,123,Korea,12.0,,,666516,Moguls - Men,Moguls - Men,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,119,Bosses - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6202926,403344151,infostrada,,,,,163865,Krasnopolski/Conners,111,Israel,19.0,60.35,60350.0,666517,Pairs - Mixed,Pairs - Mixed,Senior,33826,330,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,57,Patinage artistique,Figure Skating,120,Patinage artistique,326,Patinage artistique,1446,Pairs - Mixte,Mixte,Double,0,1,0,0,1,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6202953,40452312,infostrada,13593973.0,-1.0,FANTELLI,Lucrezia,92135,Italy,113,Italy,24.0,,,560611,Ski Cross - Women,Ski Cross - Women,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,6801,Ski Cross - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6194833,403353648,infostrada,,,,,94904,China,46,China,17.0,17:35.94,1055940.0,549998,Team Sprint Freestyle - Women,Team Sprint Freestyle - Women,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,893487,Par équipes Sprint Style libre - Femmes,Femmes,Equipe,0,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6194861,40331003,infostrada,4917403.0,-1.0,KRCMÁR,Michal,91429,Czech Republic,59,Czech Republic,30.0,36:41.6,2201600.0,666511,12.5km Pursuit - Men,12.5km Pursuit - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,532,Poursuite 12.5km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6207510,40312993,infostrada,4962462.0,-1.0,FIALKOVÁ,Ivona,92348,Slovakia,209,Slovakia,74.0,24:48.6,1488600.0,666512,7.5km Sprint - Women,7.5km Sprint - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6803,Sprint 7.5km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6191575,40394547,infostrada,4717254.0,-1.0,TSUBOTA,Yuki,91843,Canada,40,Canada,6.0,74.40,74400.0,553799,Slopestyle - Women,Slopestyle - Women,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,6634,Slopestyle - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6199852,40340784,infostrada,10745881.0,-1.0,WANG,Qiang,94904,China,46,China,63.0,3:31.56,211560.0,553798,Sprint Classic Style - Men,Sprint Classic Style - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,632,Sprint Style classique - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6216466,40292914,infostrada,4733140.0,-1.0,HORISHIMA,Ikuma,92019,Japan,118,Japan,11.0,,,666516,Moguls - Men,Moguls - Men,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,119,Bosses - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6211961,40357508,infostrada,4670280.0,-1.0,POLTORANINA,Olga,94063,Kazakhstan,119,Kazakhstan,46.0,46:36.5,2796500.0,570516,15km Individual - Women,15km Individual - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6809,Individuel 15km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6192597,40453555,infostrada,4815611.0,-1.0,PHILP,Trevor,95279,Canada,40,Canada,,,,645832,Slalom - Men,Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,461,Slalom - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6192657,40405427,infostrada,6197591.0,-1.0,DICKSON SOMMERS,Rodolfo Roberto,93127,Mexico,144,Mexico,48.0,2:33.69,153690.0,549218,Giant Slalom - Men,Giant Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,310,Slalom géant - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6204474,40484656,infostrada,4745768.0,-1.0,HALFVARSSON,Calle,94446,Sweden,211,Sweden,,,,570518,50km Classic Style - Men,50km Classic Style - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,253,50km Style classique - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6192910,40435310,infostrada,4870310.0,-1.0,TOUTANT,Sébastien,94050,Canada,40,Canada,1.0,174.25,174250.0,645843,Big Air - Men,Big Air - Men,Senior,33830,93,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,889576,Big Air - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6205042,40384528,infostrada,4758194.0,-1.0,WIESTNER,Serafin,96387,Switzerland,207,Switzerland,24.0,38:00.9,2280900.0,645830,15km Mass Start - Men,15km Mass Start - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,406,Mass Start 15km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6201603,40363417,infostrada,4692690.0,-1.0,PARSONS,Dominic,96920,Great Britain,82,Great Britain,3.0,3:22.20,202200.0,553942,Individual - Men,Individual - Men,Senior,33832,465,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,9,Skeleton,Skeleton,153,Skeleton,328,Skeleton,271,Individuel - Hommes,Hommes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6186171,40421732,infostrada,4837773.0,-1.0,MERKER-WALTER,Bianca,94088,Germany,87,Germany,18.0,,,553941,1000m - Women,1000m - Women,Senior,33831,220,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,21,Patinage de vitesse - Short Track,Short Track,400,Patinage de vitesse sur glace courte piste,288,Short track,6956,1000m - Femmes,Femmes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-17 02:04:21.060
6213343,40326960,infostrada,4763927.0,-1.0,YARNOLD,Lizzy,96920,Great Britain,82,Great Britain,1.0,3:27.28,207280.0,560612,Individual - Women,Individual - Women,Senior,33832,465,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,9,Skeleton,Skeleton,153,Skeleton,328,Skeleton,6972,Individuel - Femmes,Femmes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6218014,403347343,infostrada,,,,,94058,Romania,187,Romania,18.0,3:18.98,198980.0,553796,2-Man Competition - Men,2-Man Competition - Men,Senior,33822,447,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,30,Bobsleigh,Bobsleigh,117,Bobsleigh,322,Bobsleigh,391,2-Man Competition - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6219634,40418563,infostrada,4833587.0,-1.0,DEMIDOVA,Valeria,170773,Olympic Athlete from Russia,311,Olympic Athlete from Russia,6.0,80.60,80600.0,550000,Halfpipe - Women,Halfpipe - Women,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,894187,Halfpipe - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6218174,40301636,infostrada,4966008.0,-1.0,REPILOV,Roman,164517,Olympic Athlete from Russia,311,Olympic Athlete from Russia,8.0,3:11.108,191108.0,665335,Single - Men,Single - Men,Senior,33823,327,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,44,Luge,Luge,119,Luge,325,Luge,91,Single - Hommes,Hommes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6218175,40292881,infostrada,4958234.0,-1.0,GRAHAM,Matt,91375,Australia,13,Australia,2.0,82.57,82570.0,666516,Moguls - Men,Moguls - Men,Senior,33829,216,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,119,Bosses - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6186424,40453517,infostrada,4776601.0,-1.0,DENIZ,Serdar,91753,Türkiye,226,Turkey,,,,645832,Slalom - Men,Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,461,Slalom - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6214132,40310095,infostrada,4721456.0,-1.0,MARCISZ,Ewelina,91629,Poland,180,Poland,31.0,43:56.7,2636700.0,549222,2 x 7.5km Skiathlon - Women,2 x 7.5km Skiathlon - Women,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,889302,2 x 7.5km Skiathlon - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6214230,40484673,infostrada,4910361.0,-1.0,PATTERSON,Scott,91559,United States,233,United States,11.0,2:13:14.2,7994200.0,570518,50km Classic Style - Men,50km Classic Style - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,253,50km Style classique - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6210747,40428592,infostrada,4880444.0,-1.0,IWABUCHI,Reira,91769,Japan,118,Japan,4.0,147.50,147500.0,570523,Big Air - Women,Big Air - Women,Senior,33830,93,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,894553,Big Air - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
