id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
10860290,709663569,infostrada,405407.0,-1.0,SADULAEV,Abdul Rashid,194581,ROC,387,Russian Olympic Committee,1.0,,,415993,97kg - Men,97kg - Men,Senior,35913,491,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,8,Lutte libre,Wrestling - Freestyle,262,Lutte,130,Lutte libre,695,97kg LL - Hommes,Hommes,Individuel,1,1,1,0,0,42,Fédération Française de Lutte,LUTTE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10860596,34496522,infostrada,4948511.0,-1.0,EVANS,Joanna,96927,Bahamas,16,Bahamas,13.0,4:07.60,247600.0,529681,400m Freestyle - Women,400m Freestyle - Women,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6563,400m Nage libre - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10860793,40302020,infostrada,4912521.0,-1.0,SCHOUTENS,Carlijn,94702,United States,233,United States,22.0,4:15.60,255600.0,570520,3000m - Women,3000m - Women,Senior,33816,1,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,40,Patinage de vitesse - Longue Piste,Speed Skating,401,Patinage de vitesse sur glace grande piste,289,Longue piste,6971,3000m - Femmes,Femmes,Individuel,1,1,0,0,0,54,Fédération française de roller et skateboard,ROLLER ET SKATEBOARD,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10938129,709661603,infostrada,16695822.0,47757.0,RADOVANOVIC,Nina,12272,Serbia,195,Serbia,5.0,,,420033,Flyweight - Women,Flyweight - Women,Senior,35882,70,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,1254,Poids Mi-Mouche - Femmes (48kg),Femmes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10861191,52844958,infostrada,18036116.0,-1.0,GADIROVA,Jessica,94067,Great Britain,82,Great Britain,13.0,14.350,14350.0,667659,Vault - Women,Vault - Women,Senior,35911,488,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,6628,Saut - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
10861196,34582109,infostrada,4933915.0,-1.0,HAASE,Rebekka,94474,Germany,87,Germany,31.0,11.47,11470.0,529271,100m - Women,100m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6527,100m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10938178,403344267,infostrada,,,,,99599,M. Mortensen/Terdiman,233,United States,10.0,1:32.687,92687.0,644103,Double - Open,Double - Open,Senior,33823,327,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,44,Luge,Luge,119,Luge,325,Luge,27839,Double - Open,Open,Double,0,0,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10931336,600446662,infostrada,,,,,91005,Honduras,100,Honduras,4.0,,,375930,Team - Men,Team - Men,Senior,36564,5726,Olympic Games,1,JO été,2016,2016-08-03,2016-08-21,1145,Rio de Janeiro,53,Brazil,49,Football,Football,36,Football,77,Football,280,Football Equipes H,Hommes,Equipe,0,1,1,0,0,24,Fédération Française de Football,FOOTBALL,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10931909,52690035,infostrada,4761904.0,-1.0,ODAKURA,Makoto,91775,Japan,118,Japan,19.0,1:47:03,6423000.0,555874,Olympic Distance - Men,Olympic Distance - Men,Senior,35890,78,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,11,Triathlon,Triathlon,142,Triathlon,225,Formats olympiques,353,Distance Olympique - Hommes,Hommes,Individuel,1,1,1,0,0,69,Fédération Française de Triathlon et Disciplines Enchaînées,TRIATHLON,2024-06-07 14:48:22.793,2025-03-25 02:01:04.790
10861703,404326595,infostrada,,,,,91723,Australia,13,Australia,6.0,1:25.025,85025.0,647629,K4 500m - Men,K4 500m - Men,Senior,35907,356,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,54,Canoë-Kayak - Course en ligne,Canoe/Kayak - Flatwater,397,Kayak,403,Course en ligne,275,K4 500m - Hommes,Hommes,Equipe,0,1,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10932069,52678594,infostrada,4869282.0,-1.0,LAMPELA,Elina,92122,Finland,74,Finland,,,,553840,Pole Vault - Women,Pole Vault - Women,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,17,Sauts,6551,Perche - Femmes,Femmes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10932138,52822260,infostrada,18195982.0,-1.0,HUNG,Yuan-Hsi,92300,Chinese Taipei,223,Chinese Taipei,73.0,10.766,10766.0,555426,Pommel Horse - Men,Pommel Horse - Men,Senior,35911,488,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,601,Cheval d'arçons - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
10939147,402873546,infostrada,,,,,89934,Brazil,33,Brazil,5.0,13.00,13000.0,529688,Team - Open,Team - Open,Senior,29084,347,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,38,Equitation - Saut d'obstacles,Equestrian - Jumping,30,Saut d'obstacles,354,Saut d'obstacles,6676,Par équipes CSO - Open,Open,Equipe,0,1,1,0,0,76,Fédération française d'Equitation,EQUITATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10932416,34589098,infostrada,4764721.0,-1.0,KYNARD,Erik,91849,United States,233,United States,6.0,2.33,2330.0,639438,High Jump - Men,High Jump - Men,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,17,Sauts,449,Hauteur - Hommes,Hommes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10939228,52822744,infostrada,18060774.0,-1.0,WISKUS,Shane,92027,United States,233,United States,27.0,14.700,14700.0,667660,Parallel Bars - Men,Parallel Bars - Men,Senior,35911,488,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,575,Barres parallèles - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
10939300,403360185,infostrada,,,,,9657,Czech Republic,59,Czech Republic,21.0,,,666513,4-Man Competition - Open,4-Man Competition - Open,Senior,33822,447,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,30,Bobsleigh,Bobsleigh,117,Bobsleigh,262,Bobsleigh,895209,4-Man Competition - Open,Open,Equipe,0,0,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10862466,40453471,infostrada,4865261.0,-1.0,ENGEL,Mark,91818,United States,233,United States,31.0,1:49.31,109310.0,645832,Slalom - Men,Slalom - Men,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,461,Slalom - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10939351,34553943,infostrada,4802352.0,-1.0,EFIMOVA,Yuliya,92343,Russia,286,Russia,2.0,2:21.97,141970.0,639454,200m Breaststroke - Women,200m Breaststroke - Women,Senior,30060,301,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6602,200m Brasse - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10932837,52737444,infostrada,4849628.0,26555.0,WATTEL,Marie,89925,France,75,France,6.0,56.27,56270.0,553992,100m Butterfly - Women,100m Butterfly - Women,Senior,33971,301,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6688,100m Papillon - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10862757,52796023,infostrada,4708539.0,-1.0,TIEN,Chia Chen,95183,Chinese Taipei,223,Chinese Taipei,42.0,559,559000.0,556521,10m Air Pistol - Women,10m Air Pistol - Women,Senior,35894,444,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,66,Tir,Shooting,137,Pistolet,216,10 mètres,6483,10m Pistolet à air comprimé - Femmes,Femmes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10932912,52677247,infostrada,4980241.0,-1.0,CHAN,Chung Wang,93135,"Hong Kong, China",99,"Hong Kong, China",38.0,14.23,14230.0,577453,110m Hurdles - Men,110m Hurdles - Men,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,12,Haies,441,110m Haies - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10862815,704845151,infostrada,5903258.0,-1.0,YAFAI,Galal,10820,Great Britain,82,Great Britain,9.0,,,404703,Light Flyweight - Men,Light Flyweight - Men,Senior,32732,70,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,889500,Poids mi-mouche - Hommes (49kg),Hommes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10939641,52677042,infostrada,4682486.0,-1.0,INGEBRIGTSEN,Filip,94497,Norway,168,Norway,29.0,3:38.02,218020.0,667220,1500m - Men,1500m - Men,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,8,1500m - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10933031,34666503,infostrada,4786522.0,-1.0,SÁNCHEZ,Germán,95164,Mexico,144,Mexico,2.0,532.70,532700.0,639434,10m Platform - Men,10m Platform - Men,Senior,20759,306,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,3,Plongeon,Diving,84,Plongeon,151,Plongeon,333,10m Plateforme - Hommes,Hommes,Individuel,1,1,1,0,1,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10862900,40379231,infostrada,4844431.0,-1.0,AZZIMANI,Samir,96830,Morocco,139,Morocco,107.0,47:39.9,2859900.0,553934,15km Freestyle - Men,15km Freestyle - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,110,15km Style libre - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10939721,52926474,infostrada,4705535.0,-1.0,TUGADE-WATSON,Regine,97581,Guam,96,Guam,57.0,12.17,12170.0,557859,100m - Women,100m - Women,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6527,100m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10862946,709661668,infostrada,15718368.0,-1.0,O'ROURKE,Aoife,8807,Ireland,288,Ireland,9.0,,,418778,Middleweight - Women,Middleweight - Women,Senior,35882,70,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,1261,Poids moyen - Femmes (69kg),Femmes,Individuel,1,0,1,0,0,17,Fédération Française de Boxe,BOXE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10933072,709661949,infostrada,301765.0,-1.0,PAKDAMAN,Ali,15940,Iran,106,Iran,8.0,,,415190,Individual Sabre - Men,Individual Sabre - Men,Senior,35893,81,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,33,Escrime,Fencing,35,Sabre,68,Sabre,219,Individuel Sabre - Hommes,Hommes,Individuel,1,1,1,0,0,82,Fédération Française d'Escrime,ESCRIME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10933119,709661408,infostrada,288510.0,-1.0,MOMOTA,Kento,9835,Japan,118,Japan,15.0,,,415191,Singles - Men,Singles - Men,Senior,35881,312,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,55,Badminton,Badminton,9,Badminton,92,Badminton,189,Simple - Hommes,Hommes,Individuel,1,1,1,0,0,10,Fédération Française de Badminton,BADMINTON,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10863318,34663926,infostrada,4800764.0,-1.0,DOHMANN,Carl,94474,Germany,87,Germany,,,,526557,50km Walk - Men,50km Walk - Men,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,15,Marche athlétique,15,50km Marche - Hommes,Hommes,Individuel,1,0,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10940229,34664080,infostrada,4772932.0,-1.0,CORONADO,Stefany,96955,Bolivia,31,Bolivia,43.0,1:37:56,5876000.0,535451,20km Walk - Women,20km Walk - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,15,Marche athlétique,6868,20km Marche - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10863474,800925582,infostrada,,,,,20628,A. Samoilovs/J. Smedins,127,Latvia,19.0,,,402521,Team - Men,Team - Men,Senior,32736,333,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,4,Beach Volley-ball,Beach Volleyball,151,Volley-ball de plage (beach volley),242,Beach volley,542,Beach-Volley Equipe H,Hommes,Double,0,1,1,0,1,74,Fédération Française de Volley,VOLLEY BALL,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10933720,52844143,infostrada,4802741.0,-1.0,SARAIVA,Flávia,91777,Brazil,33,Brazil,7.0,13.133,13133.0,581090,Beam - Women,Beam - Women,Senior,35911,488,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1197,Poutre - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
10940770,34631729,infostrada,4969543.0,-1.0,SHOKIRJONOV,Bobur,91434,Uzbekistan,234,Uzbekistan,,,,537728,Javelin Throw - Men,Javelin Throw - Men,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,13,Lancers,153,Javelot - Hommes,Hommes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10941058,40327804,infostrada,14753521.0,-1.0,KIM,Ryon-Hyang,92788,DPR Korea,182,DPR Korea,,,,549997,Giant Slalom - Women,Giant Slalom - Women,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,6790,Slalom géant - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10941068,40397037,infostrada,4876846.0,-1.0,CRAWFORD,Candace,95279,Canada,40,Canada,29.0,1:23.69,83690.0,645831,Super G - Women,Super G - Women,Senior,33818,423,Olympic Games,2,JO Hiver,2018,2018-02-09,2018-02-25,1088,Pyeongchang,162,Korea,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,6814,Super G - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
