id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
6045716,600707096,infostrada,,,,,491,Finland,74,Finland,1.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045717,600707097,infostrada,,,,,406,Denmark,60,Denmark,7.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045718,600707098,infostrada,,,,,312,Switzerland,207,Switzerland,8.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045719,600707099,infostrada,,,,,386,Czech Republic,59,Czech Republic,9.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045720,600707100,infostrada,,,,,192623,ROC,387,Russian Olympic Committee,2.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045721,600707101,infostrada,,,,,780,China,46,China,12.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045722,600707102,infostrada,,,,,154,Germany,87,Germany,10.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045723,600707103,infostrada,,,,,204,United States,233,United States,5.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6045724,600707104,infostrada,,,,,182,Canada,40,Canada,6.0,,,162414,Team - Men,Team - Men,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,889202,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138198,600712844,infostrada,,,,,541,Canada,40,Canada,3.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138199,600712845,infostrada,,,,,842,United States,233,United States,4.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138200,600712846,infostrada,,,,,201048,ROC,387,Russian Olympic Committee,8.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138201,600712847,infostrada,,,,,585,Switzerland,207,Switzerland,7.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138202,600712848,infostrada,,,,,240,Great Britain,82,Great Britain,2.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138203,600712849,infostrada,,,,,302,Sweden,211,Sweden,1.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138204,600712850,infostrada,,,,,954,China,46,China,5.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138205,600712851,infostrada,,,,,929,United States,233,United States,6.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138206,600712852,infostrada,,,,,174,Switzerland,207,Switzerland,4.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138207,600712853,infostrada,,,,,218,Sweden,211,Sweden,3.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138208,600712854,infostrada,,,,,201049,ROC,387,Russian Olympic Committee,10.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138209,600712855,infostrada,,,,,444,Denmark,60,Denmark,9.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138210,600712856,infostrada,,,,,1040,China,46,China,7.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138211,600712857,infostrada,,,,,244,Canada,40,Canada,5.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138212,600712860,infostrada,,,,,4786,Czech Republic,59,Czech Republic,6.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138213,600712861,infostrada,,,,,4988,Switzerland,207,Switzerland,7.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138214,600712862,infostrada,,,,,5046,Sweden,211,Sweden,3.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138215,600712863,infostrada,,,,,4888,Norway,168,Norway,2.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138216,600712864,infostrada,,,,,4909,Italy,113,Italy,1.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138217,600712865,infostrada,,,,,201047,Great Britain,82,Great Britain,4.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138218,600712866,infostrada,,,,,5789,China,46,China,9.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138219,600712867,infostrada,,,,,4985,Canada,40,Canada,5.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138220,600715532,infostrada,,,,,1228,Czech Republic,59,Czech Republic,7.0,,,162415,Team - Women,Team - Women,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,896099,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138221,600715533,infostrada,,,,,80,Denmark,60,Denmark,10.0,,,162415,Team - Women,Team - Women,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,896099,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138222,600715534,infostrada,,,,,928,Sweden,211,Sweden,8.0,,,162415,Team - Women,Team - Women,Senior,45807,175,Olympic Games,2,JO Hiver,2022,2022-02-03,2022-02-20,1494,Beijing,72,China,63,Hockey sur Glace,Ice Hockey,187,Hockey sur glace,251,Hockey sur glace,896099,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,31,Fédération Française de Hockey sur Glace,HOCKEY SUR GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138223,600718750,infostrada,,,,,437,Denmark,60,Denmark,10.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138224,600718751,infostrada,,,,,468,Italy,113,Italy,9.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138225,600718752,infostrada,,,,,508,Norway,168,Norway,6.0,,,162416,Team - Men,Team - Men,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,237,Par équipes - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138226,600718753,infostrada,,,,,774,Republic of Korea,123,Korea,8.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138227,600718754,infostrada,,,,,11,Japan,118,Japan,2.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138228,600718755,infostrada,,,,,497,Great Britain,82,Great Britain,1.0,,,162417,Team - Women,Team - Women,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,27758,Par équipes - Femmes,Femmes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138229,600718756,infostrada,,,,,7760,United States,233,United States,8.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6138230,600718757,infostrada,,,,,7620,Australia,13,Australia,10.0,,,162282,Doubles - Mixed,Doubles - Mixed,Senior,45827,204,Olympic Games,2,JO Hiver,2022,2022-02-02,2022-02-20,1494,Beijing,72,China,20,Curling,Curling,118,Curling,323,Curling,6041,Doubles - Mixte,Mixte,Double,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6146428,34603617,infostrada,4820085.0,-1.0,INSAENG,Subenrat,92143,Thailand,218,Thailand,24.0,56.64,56640.0,537726,Discus Throw - Women,Discus Throw - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,13,Lancers,6704,Disque - Femmes,Femmes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6146761,52677240,infostrada,4884299.0,-1.0,LAKKA,Elmo,92122,Finland,74,Finland,20.0,13.67,13670.0,577453,110m Hurdles - Men,110m Hurdles - Men,Senior,35870,413,Olympic Games,1,JO été,2020,2021-07-23,2021-08-08,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,12,Haies,441,110m Haies - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6146771,402864815,infostrada,,,,,92027,United States,233,United States,5.0,268.560,268560.0,644181,Team - Men,Team - Men,Senior,32737,488,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,620,GAM Par équipes - Hommes,Hommes,Equipe,0,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
6146871,34623042,infostrada,4873500.0,-1.0,GREGSON,Genevieve,96375,Australia,13,Australia,12.0,15:10.35,910350.0,639442,5000m - Women,5000m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,2016-08-05,2016-08-21,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,11,Fond,6618,5000m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
